date,open,high,low,close,atr,long_entry_level,short_entry_level,long_exit_level,short_exit_level,warmup_ready,long_entry_signal,short_entry_signal,entry_signal,audit_action,rejection_reason,raw_lots,capped_lots,stepped_lots,min_lot,max_lots_by_leverage,max_by_position,open_risk_at_min_lot,max_open_risk_dollars
2023-11-07,1978.04,1978.23,1956.63,1968.82,21.73058678976665,2009.3,1912.33,1969.85,2009.3,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-08,1969.03,1970.97,1947.37,1950.26,21.824057450278325,2009.3,1923.34,1956.63,2009.3,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-09,1950.81,1965.54,1944.68,1958.46,21.775854577764402,2009.3,1945.17,1947.37,2007.86,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-10,1958.15,1960.72,1932.98,1937.68,22.074061848876184,2009.3,1944.68,1944.68,2007.86,True,False,True,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.005662754814033643,0.005662754814033643,0.0,0.01,0.258040543330168,10.0,44.14812369775245,100.0
2023-11-13,1940.47,1949.15,1918.92,1946.08,22.481858756432377,2009.3,1932.98,1932.98,2004.0,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-14,1946.01,1970.89,1942.49,1963.2,22.777765818610764,2009.3,1918.92,1918.92,2004.0,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-15,1962.55,1975.06,1955.36,1959.46,22.62387752768023,2009.3,1918.92,1918.92,2004.0,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-16,1960.44,1987.89,1956.4,1981.26,23.06718365129622,2009.3,1918.92,1918.92,1993.02,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-17,1981.2,1993.36,1978.52,1980.28,22.655824468731403,2009.3,1918.92,1918.92,1987.89,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-20,1977.53,1985.11,1965.4,1977.43,22.50853324529482,2007.86,1918.92,1918.92,1993.36,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-21,1978.53,2007.51,1978.29,1998.57,22.887106583030075,2007.86,1918.92,1918.92,1993.36,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-22,1998.38,2006.33,1986.83,1989.95,22.71775125387857,2007.51,1918.92,1918.92,2007.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-23,1989.82,1998.42,1968.34,1968.34,23.08586369118465,2007.51,1918.92,1918.92,2007.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-24,1993.13,2003.54,1968.23,1968.23,23.697070506625415,2007.51,1918.92,1942.49,2007.51,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-11-27,2001.17,2017.92,2000.37,2014.04,24.99671698129415,2007.51,1918.92,1955.36,2007.51,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.005000656689978189,0.005000656689978189,0.0,0.01,0.24825723421580506,10.0,49.99343396258837,100.0
2023-11-28,2012.96,2042.97,2011.64,2041.11,25.313381132229438,2017.92,1918.92,1956.4,2017.92,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.004938099708886689,0.004938099708886689,0.0,0.01,0.2449647495725365,10.0,50.62676226445888,100.0
2023-11-29,2040.93,2051.97,2035.28,2044.01,24.882212075617957,2042.97,1918.92,1965.4,2042.97,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.005023669102253465,0.005023669102253465,0.0,0.01,0.24461719854599537,10.0,49.76442415123597,100.0
2023-11-30,2044.78,2047.11,2031.16,2035.98,24.43560147183705,2051.97,1918.92,1965.4,2051.97,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-01,2037.5,2075.31,2033.85,2071.22,25.2868213982452,2051.97,1918.92,1968.23,2051.97,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.004943286387456927,0.004943286387456927,0.0,0.01,0.24140361719180004,10.0,50.5736427964905,100.0
2023-12-04,2074.4,2144.46,2020.03,2029.0,30.243980328332942,2075.31,1918.92,1968.23,2075.31,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-05,2029.6,2041.18,2009.9,2019.13,30.295781311916294,2144.46,1942.49,1968.23,2144.46,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-06,2019.34,2035.8,2017.16,2025.31,29.71299224632047,2144.46,1955.36,1968.23,2144.46,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-07,2026.03,2039.86,2020.13,2028.54,29.213842634004436,2144.46,1956.4,2000.37,2144.46,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-08,2028.68,2033.95,1994.59,2003.77,29.72115050230422,2144.46,1965.4,2009.9,2144.46,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-11,2005.56,2007.64,1975.72,1981.76,29.831092977189012,2144.46,1965.4,1994.59,2144.46,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-12,1982.23,1996.68,1977.1,1979.26,29.318538328329574,2144.46,1968.23,1975.72,2144.46,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-13,1980.03,2027.38,1972.98,2026.31,30.5726114119131,2144.46,1968.23,1975.72,2144.46,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-14,2025.12,2047.86,2024.52,2035.81,30.21098084131744,2144.46,1968.23,1972.98,2144.46,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-15,2036.38,2044.83,2015.53,2018.31,30.165431799251564,2144.46,1968.23,1972.98,2047.86,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-18,2019.53,2033.57,2015.89,2027.11,29.54116020928898,2144.46,1972.98,1972.98,2047.86,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-19,2027.74,2046.98,2021.58,2040.51,29.334102198824535,2144.46,1972.98,1972.98,2047.86,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-20,2039.89,2043.37,2027.38,2030.76,28.666897088883296,2144.46,1972.98,1972.98,2047.86,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-21,2032.25,2045.97,2029.74,2045.82,28.045052234439133,2144.46,1972.98,1972.98,2047.86,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-22,2047.18,2070.54,2046.76,2052.64,27.878799622717178,2144.46,1972.98,1972.98,2047.86,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-26,2056.58,2068.97,2051.16,2067.26,27.375359641581316,2144.46,1972.98,1972.98,2070.54,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-27,2067.63,2084.37,2061.41,2077.16,27.154591659502252,2070.54,1972.98,2015.53,2070.54,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.00460327305110694,0.00460327305110694,0.0,0.01,0.24071328159602534,10.0,54.30918331900444,100.0
2023-12-28,2077.89,2088.39,2064.53,2065.55,26.989862076527125,2084.37,1972.98,2015.53,2084.37,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2023-12-29,2066.76,2074.7,2058.15,2062.43,26.467868972700757,2088.39,1972.98,2015.89,2088.39,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-01,2021.4,2021.4,2021.4,2021.4,27.195975524065705,2088.39,1972.98,2021.58,2088.39,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-02,2065.23,2078.85,2055.76,2058.88,28.70867674786241,2088.39,1972.98,2021.4,2088.39,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-03,2058.86,2065.87,2030.51,2041.06,29.041242910469283,2088.39,1972.98,2021.4,2088.39,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-04,2042.05,2050.85,2036.16,2043.53,28.323680764945813,2088.39,1972.98,2021.4,2088.39,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-05,2042.78,2063.88,2024.38,2044.82,28.88249672669852,2088.39,2015.53,2021.4,2088.39,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-08,2044.55,2046.5,2016.57,2027.94,28.9348718903636,2088.39,2015.53,2021.4,2088.39,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-09,2028.21,2041.84,2025.99,2030.07,28.28062829584541,2088.39,2015.89,2016.57,2088.39,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-10,2030.61,2040.17,2020.43,2024.1,27.853596881053143,2088.39,2016.57,2016.57,2078.85,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-11,2024.93,2039.5,2013.2,2028.75,27.775917037000482,2088.39,2016.57,2016.57,2078.85,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-12,2029.14,2062.19,2029.14,2048.62,28.059121185150463,2088.39,2013.2,2013.2,2078.85,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-15,2047.72,2058.58,2045.75,2054.71,27.297665125892934,2088.39,2013.2,2013.2,2065.87,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-16,2054.56,2055.46,2024.15,2028.23,27.49828186959828,2088.39,2013.2,2013.2,2063.88,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-17,2027.59,2032.9,2001.74,2006.25,27.68136777611837,2088.39,2013.2,2013.2,2063.88,True,False,True,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.004515672816855589,0.004515672816855589,0.0,0.01,0.24922118380062305,10.0,55.3627355522367,100.0
2024-01-18,2006.7,2023.17,2005.73,2022.84,27.169299387312456,2088.39,2001.74,2001.74,2062.19,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-19,2023.92,2039.28,2020.34,2029.06,26.75783441794684,2078.85,2001.74,2001.74,2062.19,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-22,2028.59,2032.07,2016.46,2021.24,26.200442697049493,2078.85,2001.74,2001.74,2062.19,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-23,2021.5,2037.82,2019.53,2029.03,25.804920562197015,2078.85,2001.74,2001.74,2062.19,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-24,2028.98,2036.61,2011.13,2014.22,25.788674534087153,2065.87,2001.74,2001.74,2062.19,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-25,2015.65,2025.17,2009.24,2019.97,25.2957408073828,2063.88,2001.74,2001.74,2058.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-26,2019.34,2026.63,2010.84,2018.13,24.820453767013667,2063.88,2001.74,2001.74,2055.46,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-29,2023.62,2037.54,2019.21,2031.82,24.549931078662976,2062.19,2001.74,2001.74,2039.28,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-30,2032.43,2048.53,2028.96,2036.48,24.300934524729833,2062.19,2001.74,2005.73,2039.28,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-01-31,2036.2,2055.94,2030.8,2038.75,24.342887798493344,2062.19,2001.74,2009.24,2048.53,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-01,2039.84,2065.36,2029.99,2054.64,24.89424340856868,2062.19,2001.74,2009.24,2055.94,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-02,2054.24,2057.57,2027.75,2039.32,25.140531238140255,2065.36,2001.74,2009.24,2065.36,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-05,2041.51,2042.15,2014.82,2024.84,25.25000467623325,2065.36,2001.74,2009.24,2065.36,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-06,2024.99,2038.83,2022.82,2035.91,24.788004442421588,2065.36,2001.74,2009.24,2065.36,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-07,2035.47,2044.5,2030.52,2034.88,24.24760422030051,2065.36,2001.74,2010.84,2065.36,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-08,2034.83,2038.67,2020.15,2034.02,23.96122400928548,2065.36,2005.73,2014.82,2065.36,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-09,2034.66,2037.05,2020.21,2020.85,23.605162808821202,2065.36,2009.24,2014.82,2065.36,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-12,2026.33,2027.47,2011.78,2019.95,23.209404668380145,2065.36,2009.24,2014.82,2065.36,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-13,2019.65,2029.81,1990.03,1992.84,24.037934434961137,2065.36,2009.24,2011.78,2065.36,True,False,True,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.005200114025529502,0.005200114025529502,0.0,0.01,0.2508982156118906,10.0,48.07586886992226,100.0
2024-02-14,1991.65,1996.07,1984.19,1992.15,23.430037713213075,2065.36,1990.03,1990.03,2057.57,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-15,1992.51,2008.26,1990.09,2004.19,23.167035827552425,2065.36,1984.19,1984.19,2044.5,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-16,2004.56,2015.08,1995.02,2009.33,23.011684036174803,2065.36,1984.19,1984.19,2044.5,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-19,2011.55,2022.91,2001.3,2009.48,22.941599834366066,2065.36,1984.19,1984.19,2044.5,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-20,2016.7,2030.81,2014.92,2023.75,22.861019842647757,2065.36,1984.19,1984.19,2038.67,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-21,2024.19,2032.14,2019.94,2025.67,22.32796885051537,2065.36,1984.19,1984.19,2037.05,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-22,2025.97,2034.75,2019.58,2024.49,21.970070407989603,2065.36,1984.19,1984.19,2032.14,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-23,2023.98,2041.3,2015.98,2035.8,22.13756688759012,2057.57,1984.19,1984.19,2034.75,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-26,2033.11,2036.95,2025.04,2031.06,21.626188543210617,2044.5,1984.19,1984.19,2041.3,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-27,2030.89,2039.41,2028.72,2030.16,21.079379116050088,2044.5,1984.19,1990.09,2041.3,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-28,2029.86,2037.8,2024.42,2034.86,20.69441016024758,2044.5,1984.19,1995.02,2041.3,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-02-29,2035.22,2050.72,2028.04,2043.82,20.79368965223519,2041.3,1984.19,2001.3,2041.3,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0060114391476725395,0.0060114391476725395,0.0,0.01,0.24463993893787125,10.0,41.58737930447046,100.0
2024-03-01,2043.32,2088.25,2038.97,2083.41,22.21800516962343,2050.72,1984.19,2014.92,2050.72,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.005626067644043068,0.005626067644043068,0.0,0.01,0.23999116832500564,10.0,44.43601033924688,100.0
2024-03-04,2082.83,2119.84,2079.4,2114.9,23.129104911142264,2088.25,1984.19,2015.98,2088.25,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.005404446063962564,0.005404446063962564,0.0,0.01,0.2364177975317982,10.0,46.2582098222847,100.0
2024-03-05,2114.02,2141.74,2110.39,2127.69,23.540149665585147,2119.84,1984.19,2015.98,2119.84,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.005310076689221118,0.005310076689221118,0.0,0.01,0.23499663954805447,10.0,47.08029933117041,100.0
2024-03-06,2127.43,2152.14,2123.63,2148.38,23.78864218230588,2141.74,1984.19,2015.98,2141.74,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.00525460844053452,0.00525460844053452,0.0,0.01,0.2327335015220771,10.0,47.57728436461184,100.0
2024-03-07,2147.66,2164.6,2144.09,2159.54,23.624710073190574,2152.14,1990.09,2024.42,2152.14,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.00529107022320035,0.00529107022320035,0.0,0.01,0.23153078896431648,10.0,47.249420146381,100.0
2024-03-08,2158.92,2195.1,2153.92,2178.71,24.50247456953104,2164.6,1995.02,2024.42,2164.6,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.005101525547768069,0.005101525547768069,0.0,0.01,0.22949359942351208,10.0,49.004949139061864,100.0
2024-03-11,2179.84,2188.92,2174.81,2182.65,23.982850841054493,2195.1,2001.3,2024.42,2195.1,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-12,2181.89,2184.68,2150.55,2158.56,24.49020829900175,2195.1,2014.92,2028.04,2195.1,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-13,2158.49,2179.8,2155.7,2174.46,24.47069788405168,2195.1,2015.98,2038.97,2195.1,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-14,2174.05,2176.9,2152.74,2161.71,24.45516298984911,2195.1,2015.98,2079.4,2195.1,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-15,2162.26,2172.66,2155.12,2156.15,24.109404840356653,2195.1,2015.98,2110.39,2195.1,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-18,2153.45,2163.55,2146.01,2160.02,23.78093459833882,2195.1,2024.42,2123.63,2195.1,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-19,2160.13,2162.78,2147.09,2157.53,23.37638786842188,2195.1,2024.42,2144.09,2195.1,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-20,2157.86,2188.76,2149.55,2185.53,24.168068475000787,2195.1,2024.42,2146.01,2195.1,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-21,2187.08,2222.76,2166.39,2181.1,25.778165051250767,2195.1,2028.04,2146.01,2188.92,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-22,2182.1,2186.0,2157.1,2165.51,25.93425679868823,2222.76,2038.97,2146.01,2222.76,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-25,2166.23,2181.26,2163.54,2171.19,25.523543958753834,2222.76,2079.4,2146.01,2222.76,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-26,2171.71,2200.01,2167.55,2177.86,25.870366760816143,2222.76,2110.39,2146.01,2222.76,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-27,2178.59,2197.56,2173.06,2194.78,25.801848422775333,2222.76,2123.63,2146.01,2222.76,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-03-28,2191.97,2236.14,2187.32,2232.68,26.952756001636555,2222.76,2144.09,2146.01,2222.76,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.004637744651879388,0.004637744651879388,0.0,0.01,0.22394610960818392,10.0,53.905512003273095,100.0
2024-04-01,2239.33,2265.62,2228.46,2249.64,27.46311820155472,2236.14,2146.01,2147.09,2236.14,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.004551558897376904,0.004551558897376904,0.0,0.01,0.22225778346757705,10.0,54.92623640310968,100.0
2024-04-02,2249.73,2281.0,2246.65,2280.09,27.80746229147698,2265.62,2146.01,2149.55,2265.62,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.004495196242280355,0.004495196242280355,0.0,0.01,0.21928958944603064,10.0,55.6149245829538,100.0
2024-04-03,2281.41,2300.14,2265.47,2300.05,28.150589176903132,2281.0,2146.01,2157.1,2281.0,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.004440404398447171,0.004440404398447171,0.0,0.01,0.21738657855264013,10.0,56.301178353806336,100.0
2024-04-04,2299.6,2305.51,2279.67,2290.41,28.035059718057983,2300.14,2146.01,2157.1,2300.14,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-05,2291.73,2330.41,2267.7,2328.4,29.768806732155088,2305.51,2146.01,2163.54,2305.51,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0041990262197839434,0.0041990262197839434,0.0,0.01,0.21473973544064592,10.0,59.537613464310205,100.0
2024-04-08,2327.75,2353.83,2302.82,2338.51,30.83086639554732,2330.41,2146.01,2167.55,2330.41,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.004054378439979645,0.004054378439979645,0.0,0.01,0.2138113585146097,10.0,61.66173279109444,100.0
2024-04-09,2337.6,2365.25,2337.17,2352.91,30.69332307576995,2353.83,2146.01,2173.06,2353.83,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-10,2352.75,2360.02,2319.37,2331.88,31.191156921981456,2365.25,2147.09,2187.32,2365.25,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-11,2334.3,2377.61,2325.67,2374.71,32.228599075882386,2365.25,2149.55,2228.46,2365.25,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0038785427720791376,0.0038785427720791376,0.0,0.01,0.21055202529993136,10.0,64.45719815176471,100.0
2024-04-12,2373.92,2431.41,2333.76,2344.73,35.49966912208825,2377.61,2157.1,2246.65,2377.61,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-15,2359.13,2387.5,2324.3,2381.18,36.88468566598383,2431.41,2157.1,2265.47,2431.41,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-16,2382.72,2398.2,2362.96,2378.81,36.80245138268462,2431.41,2163.54,2267.7,2431.41,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-17,2383.47,2395.55,2354.52,2361.68,37.013828813550404,2431.41,2167.55,2267.7,2431.41,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-18,2365.31,2392.74,2363.69,2377.11,36.71613737287288,2431.41,2173.06,2302.82,2431.41,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-19,2379.51,2417.79,2372.85,2390.63,37.127330504229235,2431.41,2187.32,2319.37,2431.41,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-22,2384.31,2388.49,2324.8,2325.63,38.56246397901777,2431.41,2228.46,2319.37,2431.41,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-23,2330.29,2334.37,2291.37,2321.68,38.784340780066884,2431.41,2246.65,2324.3,2431.41,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-24,2322.19,2337.23,2311.74,2315.1,38.11962374106355,2431.41,2265.47,2291.37,2431.41,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2024-04-25,2317.55,2344.77,2305.09,2331.35,38.19764255401036,2431.41,2267.7,2291.37,2417.79,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
