symbol,entry_window,exit_window,atr_period,stop_atr_multiplier,pyramid_atr_interval,trade_count,win_rate,profit_factor,max_drawdown_pct,expectancy,gross_profit,gross_loss,gate_passed
XAGUSD.var,70,35,20,1.5,0.75,32,0.25,0.7896280650410477,0.5397267012802974,-30.228450027822472,3630.7858284335234,4598.096229323843,False
XAUUSD.var,15,8,20,1.5,0.5,277,0.35018050541516244,1.3691404072672648,0.41746650371537347,36.67333457758325,37677.88971485882,27519.376036868263,False
XAUUSD.var,15,8,20,2.0,0.75,233,0.38626609442060084,1.3306898805185585,0.43990404206463685,36.20401270965339,33944.43456275641,25508.89960140717,False
XAUUSD.var,15,8,20,3.0,0.75,224,0.4017857142857143,1.2699928828876785,0.47439080919963544,32.78087719762181,34539.620396947845,27196.70390468056,False
XAUUSD.var,15,8,20,2.5,0.75,227,0.3964757709251101,1.2833610207185935,0.4721990119761566,31.85030079526307,32745.236507045975,25515.218226521254,False
XAUUSD.var,15,8,20,1.5,0.75,252,0.3373015873015873,1.3027970030253295,0.4206399207015509,31.391907859002856,34036.38521343899,26125.624432970268,False
XAUUSD.var,15,8,20,2.0,0.5,260,0.3769230769230769,1.2806810644530946,0.4903983237269735,28.88631383714549,34268.36205906086,26757.920461403024,False
XAUUSD.var,15,8,20,1.5,0.25,313,0.33865814696485624,1.2978652447856307,0.47043884553029336,28.441864181363357,38789.31999911388,29887.016510347145,False
XAUUSD.var,15,8,20,2.0,0.25,292,0.3664383561643836,1.203964065228064,0.5135544473832955,21.34353473317414,36788.24431140374,30555.932169316886,False
XAUUSD.var,15,8,20,2.5,0.5,254,0.3858267716535433,1.1966777245268405,0.526392993757224,20.382078726312898,31499.54084074537,26322.492844261895,False
XAUUSD.var,15,8,20,3.0,0.5,251,0.3904382470119522,1.1767595625317497,0.5515235479072832,19.55051552033115,32669.06862703683,27761.889231433714,False
XAUUSD.var,15,8,20,2.5,0.25,284,0.36971830985915494,1.1780461323901246,0.5496583661476323,18.997567115193128,35698.18050356632,30302.871442851465,False
XAUUSD.var,15,8,20,3.0,0.25,282,0.3723404255319149,1.1671318935165682,0.5555548741724203,18.348030589951602,36132.59616723532,30958.45154086897,False
XAUUSD.var,20,10,20,2.0,0.75,203,0.37438423645320196,1.0780396216239392,0.5358155862136421,8.447525844185373,23688.913108106262,21974.06536173663,False
XAUUSD.var,20,10,20,1.5,0.75,218,0.3348623853211009,1.0495722373739937,0.52601177910644,4.356011615378889,20105.706412763015,19156.095880610414,False
XAUUSD.var,20,10,20,1.5,0.25,273,0.3333333333333333,1.0449641582268554,0.4941761635678282,3.8644809348221907,24518.209030843715,23463.20573563726,False
XAUUSD.var,25,12,20,2.0,0.75,176,0.39204545454545453,1.0411306030601584,0.4816232214198645,3.6877009279656594,16428.900355154463,15779.86499183251,False
XAUUSD.var,25,12,20,1.5,0.25,238,0.3319327731092437,1.039766197296738,0.49054284669351944,3.029701183661022,18853.777833755634,18132.70895204431,False
