config_id,symbol,expectancy,profit_factor,max_drawdown_pct,net_profit,trade_count,max_exposure_pct,positive_expectancy,drawdown_gate_passed
93,XAUUSD.var,-23.735743155388587,0.5762647578000055,0.20671147472998966,-1352.937359857151,57,2.805463312652714,False,True
93,XAGUSD.var,321.06007890376407,4.5628588170359095,0.21332489450424286,4494.8411046527,14,0.9939836026048018,True,True
94,XAUUSD.var,-4.91447157740877,0.9209159257480205,0.26313691709923487,-619.2234187535068,126,2.805463312652714,False,False
94,XAGUSD.var,155.22043074656173,2.458356205607744,0.271939026383091,3414.8494764243624,22,0.9939836026048018,True,False
95,XAUUSD.var,18.028685183866703,1.2867589387906204,0.323824378973204,4236.741018208684,235,3.2068492999370846,True,False
95,XAGUSD.var,35.897576712864094,1.3741542613309436,0.39424922821122876,2333.342486336169,65,1.044338568061122,True,False
96,XAUUSD.var,39.62087995705747,1.5862510685496523,0.30256815713496776,8360.005670939121,211,3.191345575099936,True,False
96,XAGUSD.var,242.03226728997683,3.5060055420677285,0.2339644232970117,4114.54854392961,17,0.9939836026048018,True,True
97,XAUUSD.var,32.94683434283544,1.4740085589374994,0.30256815713496776,7577.771898852152,230,3.191345575099936,True,False
97,XAGUSD.var,83.21939883035716,1.846410629652588,0.31307750373362786,2746.240161401789,33,1.012286980251967,True,False
98,XAUUSD.var,-39.362525421858045,0.3327114094437059,0.15842605507239682,-826.6130338590192,21,2.163585929295393,False,True
98,XAGUSD.var,702.6707270308785,42.62186331041456,0.15218528352550767,5621.365816247029,8,0.9939836026048018,True,True
99,XAUUSD.var,-23.735743155388587,0.5762647578000055,0.20671147472998966,-1352.937359857151,57,2.805463312652714,False,True
99,XAGUSD.var,321.06007890376407,4.5628588170359095,0.21332489450424286,4494.8411046527,14,0.9939836026048018,True,True
100,XAUUSD.var,-4.91447157740877,0.9209159257480205,0.26313691709923487,-619.2234187535068,126,2.805463312652714,False,False
100,XAGUSD.var,155.22043074656173,2.458356205607744,0.271939026383091,3414.8494764243624,22,0.9939836026048018,True,False
101,XAUUSD.var,34.234847644502274,1.5305583134349816,0.20547362316507028,5032.522603741851,147,1.5366967828209652,True,True
101,XAGUSD.var,21.0522019570301,1.2654386468249958,0.15222148060628676,547.357250882782,26,0.35890936883091773,True,True
102,XAUUSD.var,30.213965213118556,1.4496504043386338,0.1587162950724417,3867.387547279186,128,1.5366967828209652,True,True
102,XAGUSD.var,11.33012300312549,1.1443505162485548,0.15017706674147485,237.9325830656344,21,0.35890936883091773,True,True
103,XAUUSD.var,34.234847644502274,1.5305583134349816,0.20547362316507028,5032.522603741851,147,1.5366967828209652,True,True
103,XAGUSD.var,21.0522019570301,1.2654386468249958,0.15222148060628676,547.357250882782,26,0.35890936883091773,True,True
104,XAUUSD.var,34.234847644502274,1.5305583134349816,0.20547362316507028,5032.522603741851,147,1.5366967828209652,True,True
104,XAGUSD.var,21.0522019570301,1.2654386468249958,0.15222148060628676,547.357250882782,26,0.35890936883091773,True,True
105,XAUUSD.var,18.63886270225273,1.26364823443685,0.2407278963499544,2609.4407783153947,140,1.5366967828209652,True,True
105,XAGUSD.var,20.6275459403713,1.2742143956051701,0.1520726761184943,412.55091880742475,20,0.35770459843771535,True,True
106,XAUUSD.var,34.234847644502274,1.5305583134349816,0.20547362316507028,5032.522603741851,147,1.5366967828209652,True,True
106,XAGUSD.var,21.0522019570301,1.2654386468249958,0.15222148060628676,547.357250882782,26,0.35890936883091773,True,True
107,XAUUSD.var,34.234847644502274,1.5305583134349816,0.20547362316507028,5032.522603741851,147,1.5366967828209652,True,True
107,XAGUSD.var,21.0522019570301,1.2654386468249958,0.15222148060628676,547.357250882782,26,0.35890936883091773,True,True
108,XAUUSD.var,30.213965213118556,1.4496504043386338,0.1587162950724417,3867.387547279186,128,1.5366967828209652,True,True
108,XAGUSD.var,14.753565097492634,1.1851631077214848,0.1466587904268576,280.3177368523593,19,0.35890936883091773,True,True
109,XAUUSD.var,34.234847644502274,1.5305583134349816,0.20547362316507028,5032.522603741851,147,1.5366967828209652,True,True
109,XAGUSD.var,21.0522019570301,1.2654386468249958,0.15222148060628676,547.357250882782,26,0.35890936883091773,True,True
110,XAUUSD.var,34.234847644502274,1.5305583134349816,0.20547362316507028,5032.522603741851,147,1.5366967828209652,True,True
110,XAGUSD.var,21.0522019570301,1.2654386468249958,0.15222148060628676,547.357250882782,26,0.35890936883091773,True,True
111,XAUUSD.var,2.5304119064287334,1.0470592198055675,0.14747892415470681,167.00718582429727,66,0.8660021323287883,True,True
111,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
112,XAUUSD.var,2.5304119064287334,1.0470592198055675,0.14747892415470681,167.00718582429727,66,0.8660021323287883,True,True
112,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
113,XAUUSD.var,2.5304119064287334,1.0470592198055675,0.14747892415470681,167.00718582429727,66,0.8660021323287883,True,True
113,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
114,XAUUSD.var,2.5304119064287334,1.0470592198055675,0.14747892415470681,167.00718582429727,66,0.8660021323287883,True,True
114,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
115,XAUUSD.var,2.5304119064287334,1.0470592198055675,0.14747892415470681,167.00718582429727,66,0.8660021323287883,True,True
115,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
